task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3200,64,4,66.291,819200,102400,921600,13.902,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3328,64,4,68.514,851968,106496,958464,13.989,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3456,64,4,71.303,884736,110592,995328,13.959,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3584,64,4,73.498,917504,114688,1032192,14.044,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3712,64,4,76.073,950272,118784,1069056,14.053,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3840,64,4,78.654,983040,122880,1105920,14.061,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3968,64,4,80.874,1015808,126976,1142784,14.13,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,4096,64,4,83.598,1048576,131072,1179648,14.111,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,6144,64,4,122.67,1572864,196608,1769472,14.425,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,8192,64,4,162.301,2097152,262144,2359296,14.537,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,10240,64,4,202.529,2621440,327680,2949120,14.561,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,12288,64,4,241.885,3145728,393216,3538944,14.631,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,14336,64,4,281.212,3670016,458752,4128768,14.682,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,16384,64,4,320.554,4194304,524288,4718592,14.72,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,18432,64,4,359.846,4718592,589824,5308416,14.752,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,20480,64,4,398.878,5242880,655360,5898240,14.787,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,22528,64,4,438.247,5767168,720896,6488064,14.805,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,24576,64,4,477.332,6291456,786432,7077888,14.828,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,26624,64,4,516.977,6815744,851968,7667712,14.832,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,28672,64,4,556.198,7340032,917504,8257536,14.846,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32768,64,4,634.78,8388608,1048576,9437184,14.867,0,0.0,0.0
