task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,224,64,4,7.896,57344,7168,64512,8.171,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,240,64,4,8.8,61440,7680,69120,7.855,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,256,64,4,9.26,65536,8192,73728,7.962,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,288,64,4,9.858,73728,9216,82944,8.414,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,320,64,4,10.532,81920,10240,92160,8.751,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,352,64,4,11.294,90112,11264,101376,8.976,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,384,64,4,11.554,98304,12288,110592,9.572,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,416,64,4,12.262,106496,13312,119808,9.771,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,448,64,4,12.762,114688,14336,129024,10.11,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,480,64,4,13.648,122880,15360,138240,10.129,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,512,64,4,14.214,131072,16384,147456,10.374,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,640,64,4,16.578,163840,20480,184320,11.118,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,768,64,4,19.253,196608,24576,221184,11.488,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,896,64,4,21.388,229376,28672,258048,12.065,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1024,64,4,24.296,262144,32768,294912,12.139,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1152,64,4,26.739,294912,36864,331776,12.408,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1280,64,4,29.069,327680,40960,368640,12.681,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1408,64,4,31.693,360448,45056,405504,12.795,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1536,64,4,34.008,393216,49152,442368,13.008,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1664,64,4,36.721,425984,53248,479232,13.05,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1792,64,4,39.069,458752,57344,516096,13.21,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,1920,64,4,41.93,491520,61440,552960,13.188,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2048,64,4,44.041,524288,65536,589824,13.392,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2176,64,4,46.398,557056,69632,626688,13.507,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2304,64,4,49.051,589824,73728,663552,13.528,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2432,64,4,51.299,622592,77824,700416,13.654,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2560,64,4,53.925,655360,81920,737280,13.672,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2688,64,4,56.055,688128,86016,774144,13.81,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2816,64,4,58.869,720896,90112,811008,13.777,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,2944,64,4,61.485,753664,94208,847872,13.79,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3072,64,4,63.691,786432,98304,884736,13.891,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3200,64,4,66.361,819200,102400,921600,13.888,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3328,64,4,68.555,851968,106496,958464,13.981,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3456,64,4,71.297,884736,110592,995328,13.96,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3584,64,4,73.441,917504,114688,1032192,14.055,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3712,64,4,76.064,950272,118784,1069056,14.055,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3840,64,4,78.671,983040,122880,1105920,14.058,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3968,64,4,81.09,1015808,126976,1142784,14.093,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,4096,64,4,83.469,1048576,131072,1179648,14.133,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,6144,64,4,122.753,1572864,196608,1769472,14.415,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,8192,64,4,162.22,2097152,262144,2359296,14.544,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,10240,64,4,202.874,2621440,327680,2949120,14.537,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,12288,64,4,241.997,3145728,393216,3538944,14.624,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,14336,64,4,281.43,3670016,458752,4128768,14.671,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,16384,64,4,320.591,4194304,524288,4718592,14.718,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,18432,64,4,359.845,4718592,589824,5308416,14.752,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,20480,64,4,399.088,5242880,655360,5898240,14.779,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,22528,64,4,438.194,5767168,720896,6488064,14.806,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,24576,64,4,477.543,6291456,786432,7077888,14.821,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,26624,64,4,517.066,6815744,851968,7667712,14.829,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,28672,64,4,556.412,7340032,917504,8257536,14.841,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32768,64,4,635.044,8388608,1048576,9437184,14.861,0,0.0,0.0
