task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3712,64,4,75.866,950272,118784,1069056,14.091,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3840,64,4,78.453,983040,122880,1105920,14.097,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,3968,64,4,80.802,1015808,126976,1142784,14.143,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,4096,64,4,83.464,1048576,131072,1179648,14.134,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,6144,64,4,122.547,1572864,196608,1769472,14.439,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,8192,64,4,161.877,2097152,262144,2359296,14.575,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,10240,64,4,202.444,2621440,327680,2949120,14.568,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,12288,64,4,241.782,3145728,393216,3538944,14.637,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,14336,64,4,280.957,3670016,458752,4128768,14.695,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,16384,64,4,320.272,4194304,524288,4718592,14.733,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,18432,64,4,359.51,4718592,589824,5308416,14.766,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,20480,64,4,398.599,5242880,655360,5898240,14.797,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,22528,64,4,437.831,5767168,720896,6488064,14.819,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,24576,64,4,476.831,6291456,786432,7077888,14.844,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,26624,64,4,516.5,6815744,851968,7667712,14.846,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,28672,64,4,555.744,7340032,917504,8257536,14.859,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32768,64,4,634.204,8388608,1048576,9437184,14.88,0,0.0,0.0
